FPR,TPR
5.866579463701765418e-01,8.169014084507042472e-01
5.879659908436887239e-01,8.169014084507042472e-01
5.951602354480052259e-01,8.169014084507042472e-01
5.951602354480052259e-01,8.204225352112676228e-01
5.958142576847612615e-01,8.204225352112676228e-01
5.958142576847612615e-01,8.239436619718309984e-01
5.997383911052975858e-01,8.239436619718309984e-01
5.997383911052975858e-01,8.274647887323943740e-01
6.075866579463701234e-01,8.274647887323943740e-01
6.075866579463701234e-01,8.309859154929577496e-01
6.180510137344670252e-01,8.309859154929577496e-01
6.180510137344670252e-01,8.345070422535211252e-01
6.245912361020274917e-01,8.345070422535211252e-01
6.245912361020274917e-01,8.380281690140845008e-01
6.291693917593198515e-01,8.380281690140845008e-01
6.291693917593198515e-01,8.415492957746478764e-01
6.317854807063439937e-01,8.415492957746478764e-01
6.317854807063439937e-01,8.450704225352112520e-01
6.337475474166122114e-01,8.450704225352112520e-01
6.337475474166122114e-01,8.485915492957746276e-01
6.435578809679528556e-01,8.485915492957746276e-01
6.435578809679528556e-01,8.521126760563380031e-01
6.448659254414650377e-01,8.521126760563380031e-01
6.448659254414650377e-01,8.556338028169013787e-01
6.474820143884891799e-01,8.556338028169013787e-01
6.474820143884891799e-01,8.591549295774647543e-01
6.579463701765859707e-01,8.591549295774647543e-01
6.579463701765859707e-01,8.626760563380281299e-01
6.618705035971222950e-01,8.626760563380281299e-01
6.618705035971222950e-01,8.661971830985915055e-01
6.631785480706343661e-01,8.661971830985915055e-01
6.631785480706343661e-01,8.732394366197182567e-01
6.716808371484630502e-01,8.732394366197182567e-01
6.716808371484630502e-01,8.767605633802817433e-01
6.801831262262917344e-01,8.767605633802817433e-01
6.801831262262917344e-01,8.802816901408451189e-01
6.834532374100719121e-01,8.802816901408451189e-01
6.834532374100719121e-01,8.838028169014084945e-01
6.873773708306082364e-01,8.838028169014084945e-01
6.873773708306082364e-01,8.873239436619718701e-01
6.939175931981687029e-01,8.873239436619718701e-01
6.939175931981687029e-01,8.908450704225352457e-01
6.958796599084369205e-01,8.908450704225352457e-01
6.958796599084369205e-01,8.943661971830986213e-01
7.011118378024853159e-01,8.943661971830986213e-01
7.011118378024853159e-01,8.978873239436619969e-01
7.043819489862654937e-01,8.978873239436619969e-01
7.043819489862654937e-01,9.014084507042253724e-01
7.050359712230215292e-01,9.014084507042253724e-01
7.050359712230215292e-01,9.049295774647887480e-01
7.056899934597776758e-01,9.049295774647887480e-01
7.056899934597776758e-01,9.084507042253521236e-01
7.148463047743622845e-01,9.084507042253521236e-01
7.148463047743622845e-01,9.119718309859154992e-01
7.194244604316546443e-01,9.119718309859154992e-01
7.194244604316546443e-01,9.154929577464788748e-01
7.200784826684106799e-01,9.154929577464788748e-01
7.213865271419228620e-01,9.154929577464788748e-01
7.213865271419228620e-01,9.190140845070422504e-01
