FPR,TPR
5.054466230936819349e-01,7.745098039215686514e-01
5.065359477124182774e-01,7.745098039215686514e-01
5.065359477124182774e-01,7.777777777777777901e-01
5.163398692810458046e-01,7.777777777777777901e-01
5.163398692810458046e-01,7.810457516339869288e-01
5.185185185185184897e-01,7.810457516339869288e-01
5.185185185185184897e-01,7.843137254901960675e-01
5.196078431372549433e-01,7.843137254901960675e-01
5.196078431372549433e-01,7.875816993464052063e-01
5.206971677559912859e-01,7.875816993464052063e-01
5.206971677559912859e-01,7.908496732026143450e-01
5.250544662309367672e-01,7.908496732026143450e-01
5.250544662309367672e-01,7.973856209150327334e-01
5.294117647058823595e-01,7.973856209150327334e-01
5.294117647058823595e-01,8.006535947712418722e-01
5.326797385620914982e-01,8.006535947712418722e-01
5.326797385620914982e-01,8.039215686274510109e-01
5.337690631808278408e-01,8.039215686274510109e-01
5.337690631808278408e-01,8.071895424836601496e-01
5.348583877995642943e-01,8.071895424836601496e-01
5.348583877995642943e-01,8.104575163398692883e-01
5.457516339869280531e-01,8.104575163398692883e-01
5.457516339869280531e-01,8.137254901960784270e-01
5.501089324618736454e-01,8.137254901960784270e-01
5.501089324618736454e-01,8.202614379084967045e-01
5.588235294117647189e-01,8.202614379084967045e-01
5.588235294117647189e-01,8.267973856209149819e-01
5.599128540305010615e-01,8.267973856209149819e-01
5.599128540305010615e-01,8.300653594771242316e-01
5.631808278867102002e-01,8.300653594771242316e-01
5.631808278867102002e-01,8.366013071895425091e-01
5.653594771241829964e-01,8.366013071895425091e-01
5.653594771241829964e-01,8.431372549019607865e-01
5.675381263616557925e-01,8.431372549019607865e-01
5.675381263616557925e-01,8.464052287581699252e-01
5.686274509803921351e-01,8.464052287581699252e-01
5.686274509803921351e-01,8.496732026143790639e-01
5.708061002178649312e-01,8.496732026143790639e-01
5.729847494553377274e-01,8.496732026143790639e-01
5.729847494553377274e-01,8.529411764705882026e-01
5.904139433551198746e-01,8.529411764705882026e-01
5.904139433551198746e-01,8.562091503267973414e-01
5.991285403050109482e-01,8.562091503267973414e-01
5.991285403050109482e-01,8.627450980392157298e-01
6.013071895424836333e-01,8.627450980392157298e-01
6.013071895424836333e-01,8.660130718954248685e-01
6.067538126361655682e-01,8.660130718954248685e-01
6.067538126361655682e-01,8.692810457516340072e-01
6.187363834422657805e-01,8.692810457516340072e-01
6.187363834422657805e-01,8.725490196078431460e-01
6.252723311546840579e-01,8.725490196078431460e-01
6.252723311546840579e-01,8.758169934640522847e-01
6.285403050108931966e-01,8.758169934640522847e-01
6.285403050108931966e-01,8.790849673202614234e-01
6.328976034858387889e-01,8.790849673202614234e-01
6.328976034858387889e-01,8.823529411764705621e-01
6.437908496732026586e-01,8.823529411764705621e-01
6.437908496732026586e-01,8.856209150326797008e-01
6.688453159041394258e-01,8.856209150326797008e-01
6.688453159041394258e-01,8.888888888888888395e-01
6.742919389978213607e-01,8.888888888888888395e-01
6.742919389978213607e-01,8.921568627450980893e-01
6.830065359477124343e-01,8.921568627450980893e-01
6.830065359477124343e-01,8.986928104575163667e-01
6.840958605664487768e-01,8.986928104575163667e-01
6.840958605664487768e-01,9.019607843137255054e-01
6.851851851851852304e-01,9.019607843137255054e-01
6.851851851851852304e-01,9.052287581699346442e-01
6.982570806100217853e-01,9.052287581699346442e-01
6.982570806100217853e-01,9.084967320261437829e-01
6.993464052287581278e-01,9.084967320261437829e-01
6.993464052287581278e-01,9.150326797385620603e-01
7.156862745098039325e-01,9.150326797385620603e-01
7.156862745098039325e-01,9.183006535947711990e-01
7.287581699346404873e-01,9.183006535947711990e-01
7.287581699346404873e-01,9.215686274509803377e-01
7.309368191721132835e-01,9.215686274509803377e-01
7.309368191721132835e-01,9.248366013071895875e-01
7.418300653594771532e-01,9.248366013071895875e-01
7.418300653594771532e-01,9.281045751633987262e-01
7.461873638344226345e-01,9.281045751633987262e-01
7.461873638344226345e-01,9.313725490196078649e-01
8.126361655773420845e-01,9.313725490196078649e-01
8.126361655773420845e-01,9.346405228758170036e-01
8.202614379084967045e-01,9.346405228758170036e-01
8.202614379084967045e-01,9.379084967320261423e-01
8.257080610021786393e-01,9.379084967320261423e-01
8.257080610021786393e-01,9.411764705882352811e-01
8.300653594771242316e-01,9.411764705882352811e-01
8.300653594771242316e-01,9.477124183006535585e-01
8.333333333333333703e-01,9.477124183006535585e-01
8.355119825708060555e-01,9.477124183006535585e-01
8.431372549019607865e-01,9.477124183006535585e-01
8.431372549019607865e-01,9.509803921568626972e-01
8.616557734204792762e-01,9.509803921568626972e-01
8.616557734204792762e-01,9.575163398692810857e-01
8.660130718954248685e-01,9.575163398692810857e-01
8.660130718954248685e-01,9.607843137254902244e-01
8.671023965141612111e-01,9.607843137254902244e-01
8.671023965141612111e-01,9.640522875816993631e-01
8.681917211328975537e-01,9.640522875816993631e-01
8.681917211328975537e-01,9.673202614379085018e-01
8.867102396514161544e-01,9.673202614379085018e-01
8.867102396514161544e-01,9.705882352941176405e-01
8.877995642701524970e-01,9.705882352941176405e-01
8.877995642701524970e-01,9.738562091503267792e-01
8.888888888888888395e-01,9.738562091503267792e-01
8.888888888888888395e-01,9.771241830065359180e-01
8.899782135076252931e-01,9.771241830065359180e-01
8.899782135076252931e-01,9.869281045751634451e-01
8.976034858387799131e-01,9.869281045751634451e-01
8.976034858387799131e-01,9.901960784313725839e-01
8.986928104575163667e-01,9.901960784313725839e-01
8.986928104575163667e-01,9.934640522875817226e-01
9.128540305010893752e-01,9.934640522875817226e-01
9.128540305010893752e-01,9.967320261437908613e-01
9.313725490196078649e-01,9.967320261437908613e-01
9.313725490196078649e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
